epoch,acc,auc,fn,fp,loss,lr,tn,tp,val_acc,val_auc,val_fn,val_fp,val_loss,val_tn,val_tp
121,0.71316665,0.7860444,1105.0,616.0,0.5416011758397022,0.001,2384.0,1895.0,0.6501695,0.7102755,796.0,236.0,0.6050402670593585,1239.0,679.0
122,0.70816666,0.7786036,1168.0,583.0,0.5469005637864272,0.001,2417.0,1832.0,0.6762712,0.7468329,823.0,132.0,0.596513288657544,1343.0,652.0
123,0.72466666,0.79251534,1121.0,531.0,0.5350610816727082,0.001,2469.0,1879.0,0.66745764,0.75499296,874.0,107.0,0.5866154719207246,1368.0,601.0
124,0.713,0.77162784,1219.0,503.0,0.5490209900339444,0.001,2497.0,1781.0,0.67898303,0.7543106,833.0,114.0,0.5761249839754428,1361.0,642.0
125,0.7195,0.78904176,1152.0,531.0,0.5390666897098223,0.001,2469.0,1848.0,0.68067795,0.7407745,702.0,240.0,0.5727749851800628,1235.0,773.0
126,0.7191667,0.7919135,1102.0,583.0,0.5377374771982432,0.001,2417.0,1898.0,0.6905085,0.7603898,502.0,411.0,0.5728618017192614,1064.0,973.0
127,0.7145,0.7897564,1123.0,590.0,0.5391232247898976,0.001,2410.0,1877.0,0.64779663,0.7261808,989.0,50.0,0.6249233290300531,1425.0,486.0
128,0.713,0.7781474,1191.0,531.0,0.5457599889983733,0.001,2469.0,1809.0,0.6847458,0.75369036,713.0,217.0,0.567416559690136,1258.0,762.0
129,0.71933335,0.78451777,1192.0,492.0,0.5369321190565824,0.001,2508.0,1808.0,0.6783051,0.7464869,776.0,173.0,0.5805005039704048,1302.0,699.0
130,0.73333335,0.7982587,1072.0,528.0,0.5319191279262304,0.001,2472.0,1928.0,0.6745763,0.75311744,510.0,450.0,0.573432430523937,1025.0,965.0
131,0.7285,0.7986654,1090.0,539.0,0.5278979540367921,0.001,2461.0,1910.0,0.69559324,0.7622805,536.0,362.0,0.5647028331029214,1113.0,939.0
132,0.71816665,0.78921336,1156.0,535.0,0.5391031557073196,0.001,2465.0,1844.0,0.68813556,0.75469995,624.0,296.0,0.5690416121886949,1179.0,851.0
133,0.7223333,0.7964147,1142.0,524.0,0.5285400600234668,0.001,2476.0,1858.0,0.6830509,0.75041765,864.0,71.0,0.5825683933193401,1404.0,611.0
134,0.722,0.79314095,1145.0,523.0,0.5343048768490553,0.001,2477.0,1855.0,0.68440676,0.75245047,611.0,320.0,0.5724921394202669,1155.0,864.0
135,0.7161667,0.786393,1169.0,534.0,0.5354206119974454,0.001,2466.0,1831.0,0.6688136,0.74249816,505.0,472.0,0.5883849256119486,1003.0,970.0
0,0.7226667,0.7956936,1119.0,545.0,0.5279861746976773,1e-04,2455.0,1881.0,0.7040678,0.76929754,659.0,214.0,0.5482708865808228,1261.0,816.0
1,0.73333335,0.80251694,1087.0,513.0,0.521089511786898,1e-04,2487.0,1913.0,0.69661015,0.7582164,678.0,217.0,0.5592455337613316,1258.0,797.0
2,0.72433335,0.7973883,1084.0,570.0,0.5291977731138467,1e-04,2430.0,1916.0,0.6837288,0.7556029,697.0,236.0,0.5663734475434836,1239.0,778.0
3,0.7345,0.8031796,1054.0,539.0,0.5229175131519636,1e-04,2461.0,1946.0,0.69661015,0.75732315,700.0,195.0,0.5682362660513086,1280.0,775.0
4,0.7341667,0.80580974,1071.0,524.0,0.5207369408756495,1e-04,2476.0,1929.0,0.6989831,0.76614994,681.0,207.0,0.5592265052815615,1268.0,794.0
5,0.7276667,0.80168325,1083.0,551.0,0.5255046842992306,1e-04,2449.0,1917.0,0.6884746,0.75411546,692.0,227.0,0.5699154715921919,1248.0,783.0
6,0.73866665,0.80669993,1056.0,512.0,0.51905877272288,1e-04,2488.0,1944.0,0.68881357,0.75813186,676.0,242.0,0.5606896150415227,1233.0,799.0
7,0.73616666,0.8106041,1061.0,522.0,0.5128581020236015,1e-04,2478.0,1939.0,0.6894915,0.75359285,692.0,224.0,0.5740924744787863,1251.0,783.0
8,0.7403333,0.8125268,1049.0,509.0,0.5098786288003126,1e-04,2491.0,1951.0,0.6901695,0.76619434,682.0,232.0,0.557873515001798,1243.0,793.0
9,0.73366666,0.8063996,1063.0,535.0,0.516132145524025,1e-04,2465.0,1937.0,0.6874576,0.75094235,678.0,244.0,0.5692652334601193,1231.0,797.0
10,0.7388333,0.8160843,1060.0,507.0,0.5053753041972716,1e-04,2493.0,1940.0,0.7057627,0.77455664,663.0,205.0,0.5463773730447736,1270.0,812.0
11,0.72783333,0.80083936,1087.0,546.0,0.5235249747087558,1e-04,2454.0,1913.0,0.6976271,0.7687706,660.0,232.0,0.5519286291579069,1243.0,815.0
12,0.727,0.80055904,1090.0,548.0,0.5235666049768527,1e-04,2452.0,1910.0,0.70101696,0.7604813,665.0,217.0,0.560249086002172,1258.0,810.0
13,0.7295,0.8070664,1070.0,553.0,0.5180200532327096,1e-04,2447.0,1930.0,0.69457626,0.76211977,678.0,223.0,0.56227436676874,1252.0,797.0
14,0.7198333,0.79725385,1117.0,564.0,0.527677066475153,1e-04,2436.0,1883.0,0.69728816,0.76317084,649.0,244.0,0.5572137733132152,1231.0,826.0
15,0.7365,0.8082556,1079.0,502.0,0.5117726073165735,1e-04,2498.0,1921.0,0.7044068,0.7763691,663.0,209.0,0.54419211826082,1266.0,812.0
16,0.73083335,0.8008494,1086.0,529.0,0.520504679530859,1e-04,2471.0,1914.0,0.6877966,0.7722572,735.0,186.0,0.5576038589416924,1289.0,740.0
17,0.73766667,0.8145544,1101.0,473.0,0.5090979458143313,1e-04,2527.0,1899.0,0.70033896,0.77174056,667.0,217.0,0.5557510333041014,1258.0,808.0
18,0.7415,0.80965495,1080.0,471.0,0.5160520162433386,1e-04,2529.0,1920.0,0.7064407,0.7794057,667.0,199.0,0.5435915778248998,1276.0,808.0
19,0.7326667,0.80387425,1092.0,512.0,0.518262912556529,1e-04,2488.0,1908.0,0.6898305,0.7626575,684.0,231.0,0.5651299071514,1244.0,791.0
20,0.7365,0.81373125,1072.0,509.0,0.5087350169569254,1e-04,2491.0,1928.0,0.7057627,0.7684247,663.0,205.0,0.5543754752914785,1270.0,812.0
21,0.7391667,0.80732256,1084.0,481.0,0.5120513078818718,1e-04,2519.0,1916.0,0.7023729,0.7660934,677.0,201.0,0.5598065934949003,1274.0,798.0
22,0.734,0.8084484,1094.0,502.0,0.5137477130939563,1e-04,2498.0,1906.0,0.7023729,0.7700946,659.0,219.0,0.5532797554791984,1256.0,816.0
23,0.73116666,0.8015715,1099.0,514.0,0.5221341965844234,1e-04,2486.0,1901.0,0.6864407,0.7614943,730.0,195.0,0.5683277345309823,1280.0,745.0
24,0.7425,0.8115803,1058.0,487.0,0.5112161230047544,1e-04,2513.0,1942.0,0.7098305,0.7831944,693.0,163.0,0.5430104419841605,1312.0,782.0
25,0.7331667,0.8072721,1098.0,503.0,0.5134423870344956,1e-04,2497.0,1902.0,0.7027119,0.77818197,695.0,182.0,0.5465928672228829,1293.0,780.0
26,0.73116666,0.8054919,1088.0,525.0,0.51674298102657,1e-04,2475.0,1912.0,0.68813556,0.7684355,700.0,220.0,0.561437292977915,1255.0,775.0
27,0.72533333,0.79780585,1134.0,514.0,0.523736392656962,1e-04,2486.0,1866.0,0.6905085,0.7551968,718.0,195.0,0.56353881980403,1280.0,757.0
