epoch,acc,auc,fn,fp,loss,lr,tn,tp,val_acc,val_auc,val_fn,val_fp,val_loss,val_tn,val_tp
14,0.64683926,0.7054484,3314.0,2552.0,0.6218741150558318,0.001,5753.0,4991.0,0.6195599,0.69012654,2318.0,794.0,0.6461892553894327,3296.0,1772.0
15,0.64406985,0.70316935,3461.0,2451.0,0.6216062115553558,0.001,5854.0,4844.0,0.5430318,0.66427857,553.0,3185.0,0.7159871709303052,905.0,3537.0
16,0.6603853,0.72007245,3212.0,2429.0,0.6118567554904781,0.001,5876.0,5093.0,0.6233496,0.69007504,1583.0,1498.0,0.6427947901608309,2592.0,2507.0
17,0.66261286,0.7230516,3306.0,2298.0,0.6078801582657667,0.001,6007.0,4999.0,0.6338631,0.7089983,2138.0,857.0,0.6207834676017389,3233.0,1952.0
18,0.6692956,0.7316954,3203.0,2290.0,0.6020093820024728,0.001,6015.0,5102.0,0.6207824,0.71534556,2722.0,380.0,0.6398715167727622,3710.0,1368.0
19,0.6744732,0.7423409,3093.0,2314.0,0.5939333934083464,0.001,5991.0,5212.0,0.6556235,0.7283245,1324.0,1493.0,0.5986936599526254,2597.0,2766.0
20,0.67778444,0.74621713,3104.0,2248.0,0.5897262058367146,0.001,6057.0,5201.0,0.63447434,0.732449,2719.0,271.0,0.6323900589660211,3819.0,1371.0
21,0.6848284,0.74851084,3134.0,2101.0,0.5869961078988005,0.001,6204.0,5171.0,0.6143032,0.7063747,2839.0,316.0,0.6991814341587368,3774.0,1251.0
22,0.6895846,0.7563455,3053.0,2103.0,0.5806489316438208,0.001,6202.0,5252.0,0.6753056,0.74099976,1693.0,963.0,0.5883588740615798,3127.0,2397.0
23,0.6836845,0.75496876,3068.0,2186.0,0.5816575115090175,0.001,6119.0,5237.0,0.6828851,0.74745834,1877.0,717.0,0.5856593639059289,3373.0,2213.0
24,0.70385313,0.7698078,2925.0,1994.0,0.5682397233406368,0.001,6311.0,5380.0,0.5781174,0.7046118,3382.0,69.0,0.7508347472016561,4021.0,708.0
25,0.70054185,0.7688868,3006.0,1968.0,0.568555110768336,0.001,6337.0,5299.0,0.6772616,0.7473224,1731.0,909.0,0.5816298982260572,3181.0,2359.0
26,0.70692354,0.77603173,2718.0,2150.0,0.5643505879208526,0.001,6155.0,5587.0,0.6415648,0.72787434,1112.0,1820.0,0.6189777835438479,2270.0,2978.0
27,0.7051776,0.774737,2893.0,2004.0,0.5642130830555634,0.001,6301.0,5412.0,0.6811736,0.7523736,1710.0,898.0,0.5821068991513008,3192.0,2380.0
28,0.7080072,0.78242934,2888.0,1962.0,0.5550175570691658,0.001,6343.0,5417.0,0.67811733,0.754863,1252.0,1381.0,0.5823935930660418,2709.0,2838.0
29,0.71462977,0.78405845,2719.0,2021.0,0.5560357808654097,0.001,6284.0,5586.0,0.67493886,0.7422807,1666.0,993.0,0.5891883207489634,3097.0,2424.0
30,0.71228176,0.78830034,2848.0,1931.0,0.5491900104650311,0.001,6374.0,5457.0,0.68716383,0.76036114,1547.0,1012.0,0.5729583408182582,3078.0,2543.0
31,0.7198073,0.794056,2747.0,1907.0,0.5441069349171095,0.001,6398.0,5558.0,0.68948656,0.76037544,1800.0,740.0,0.5833398965540317,3350.0,2290.0
32,0.7181818,0.79244983,2729.0,1952.0,0.5448000991760715,0.001,6353.0,5576.0,0.68471885,0.7576171,1876.0,703.0,0.5839452089919438,3387.0,2214.0
33,0.71595424,0.7904204,2740.0,1978.0,0.5478919367880651,0.001,6327.0,5565.0,0.66100246,0.7476348,2459.0,314.0,0.6632090033302972,3776.0,1631.0
34,0.72715235,0.80318356,2608.0,1924.0,0.5338796477031449,0.001,6381.0,5697.0,0.694621,0.7682047,1711.0,787.0,0.5726634396062503,3303.0,2379.0
35,0.72534615,0.8037738,2552.0,2010.0,0.5342530908532921,0.001,6295.0,5753.0,0.6918093,0.75743335,1922.0,599.0,0.5762506547431783,3491.0,2168.0
36,0.72715235,0.80130893,2656.0,1876.0,0.5361935524858673,0.001,6429.0,5649.0,0.67493886,0.749897,1931.0,728.0,0.6010911810441821,3362.0,2159.0
37,0.73684525,0.8160017,2554.0,1817.0,0.5194531897243285,0.001,6488.0,5751.0,0.67836183,0.75750387,2234.0,397.0,0.6079105869081317,3693.0,1856.0
38,0.73257077,0.8094013,2605.0,1837.0,0.5269811207597906,0.001,6468.0,5700.0,0.7062347,0.7777594,1486.0,917.0,0.5645680173612165,3173.0,2604.0
39,0.7347983,0.80924785,2616.0,1789.0,0.5277524984955859,0.001,6516.0,5689.0,0.6940098,0.77189213,2143.0,360.0,0.577004958426894,3730.0,1947.0
40,0.7354606,0.817128,2535.0,1859.0,0.5188340805941931,0.001,6446.0,5770.0,0.70061123,0.7785709,1147.0,1302.0,0.5624755101419603,2788.0,2943.0
41,0.7384708,0.8155321,2575.0,1769.0,0.5207680395071511,0.001,6536.0,5730.0,0.7081907,0.773955,1509.0,878.0,0.5567213534616607,3212.0,2581.0
42,0.73913306,0.8164919,2591.0,1742.0,0.5190060780681378,0.001,6563.0,5714.0,0.6937653,0.76248306,1470.0,1035.0,0.5688549308584488,3055.0,2620.0
43,0.74822396,0.82483,2427.0,1755.0,0.5099697051494686,0.001,6550.0,5878.0,0.7037897,0.782886,1604.0,819.0,0.5544594431200354,3271.0,2486.0
44,0.7439494,0.8227751,2462.0,1791.0,0.5130607382153833,0.001,6514.0,5843.0,0.710758,0.7846367,1321.0,1045.0,0.5547095829926085,3045.0,2769.0
45,0.7465984,0.82513833,2469.0,1740.0,0.5094130028629074,0.001,6565.0,5836.0,0.71540344,0.7844653,1485.0,843.0,0.5563645720627605,3247.0,2605.0
46,0.74930763,0.830005,2486.0,1678.0,0.5014670682035965,0.001,6627.0,5819.0,0.70366746,0.77580327,1410.0,1014.0,0.5675257863180853,3076.0,2680.0
47,0.74930763,0.82935077,2451.0,1713.0,0.5040973095175088,0.001,6592.0,5854.0,0.7130807,0.7883055,1431.0,916.0,0.5517475242683241,3174.0,2659.0
48,0.7532812,0.832422,2398.0,1700.0,0.5002381376908673,0.001,6605.0,5907.0,0.700978,0.7774427,1280.0,1166.0,0.579272893756118,2924.0,2810.0
49,0.753522,0.8325769,2452.0,1642.0,0.4988622550932777,0.001,6663.0,5853.0,0.7133252,0.78760654,1214.0,1131.0,0.5576799489503094,2959.0,2876.0
50,0.74852496,0.8277466,2559.0,1618.0,0.5049079923942676,0.001,6687.0,5746.0,0.71246946,0.7875862,1412.0,940.0,0.5456870044866227,3150.0,2678.0
51,0.75147504,0.8336074,2437.0,1691.0,0.49758527511792466,0.001,6614.0,5868.0,0.68716383,0.78276306,1023.0,1536.0,0.5750464965887641,2554.0,3067.0
52,0.759121,0.83716136,2287.0,1714.0,0.4956606537336904,0.001,6591.0,6018.0,0.7177262,0.7921079,1284.0,1025.0,0.5495217843823736,3065.0,2806.0
53,0.7181216,0.7942408,2582.0,2100.0,0.5446354175173755,0.001,6205.0,5723.0,0.68276286,0.7592854,1966.0,629.0,0.5855247682019667,3461.0,2124.0
54,0.7477423,0.8264086,2446.0,1744.0,0.5076284463069368,0.001,6561.0,5859.0,0.71198046,0.78798383,1413.0,943.0,0.554571100544813,3147.0,2677.0
55,0.7612282,0.84240556,2291.0,1675.0,0.48706789291421737,0.001,6630.0,6014.0,0.70440096,0.78053534,2044.0,374.0,0.6162158634540942,3716.0,2046.0
56,0.7645996,0.84614617,2263.0,1647.0,0.48231940090763936,0.001,6658.0,6042.0,0.7162592,0.7912334,1640.0,681.0,0.5485870220076775,3409.0,2450.0
57,0.75833833,0.837491,2333.0,1681.0,0.4941823874554815,0.001,6624.0,5972.0,0.7100245,0.79573566,1922.0,450.0,0.5505172880616922,3640.0,2168.0
58,0.7618904,0.84140944,2291.0,1664.0,0.49025380710999983,0.001,6641.0,6014.0,0.7166259,0.7906288,1613.0,705.0,0.5703185428034122,3385.0,2477.0
59,0.7616496,0.84376466,2245.0,1714.0,0.48527573549661346,0.001,6591.0,6060.0,0.7100245,0.7854475,1571.0,801.0,0.5474095943868889,3289.0,2519.0
60,0.7675497,0.84839165,2301.0,1560.0,0.47827883010919664,0.001,6745.0,6004.0,0.70892423,0.784546,1382.0,999.0,0.551545676909624,3091.0,2708.0
61,0.7642986,0.84693104,2360.0,1555.0,0.48065246114129406,0.001,6750.0,5945.0,0.708802,0.78540194,1539.0,843.0,0.5546226060623645,3247.0,2551.0
62,0.7671282,0.8457104,2252.0,1616.0,0.48186513145040993,0.001,6689.0,6053.0,0.7185819,0.7929562,1812.0,490.0,0.5544828921192141,3600.0,2278.0
63,0.7682721,0.84992474,2302.0,1547.0,0.4759823913130324,0.001,6758.0,6003.0,0.7145477,0.79324317,1379.0,956.0,0.561449695314784,3134.0,2711.0
64,0.7762191,0.85410786,2196.0,1521.0,0.4705188522706327,0.001,6784.0,6109.0,0.72542787,0.79569244,1555.0,691.0,0.5511922731831633,3399.0,2535.0
65,0.7715232,0.8500735,2286.0,1509.0,0.4768441232265585,0.001,6796.0,6019.0,0.7045232,0.78259856,1512.0,905.0,0.5749389042116902,3185.0,2578.0
66,0.7744732,0.8560269,2203.0,1543.0,0.4681607195944904,0.001,6762.0,6102.0,0.72640586,0.8002751,1721.0,517.0,0.5525861086647201,3573.0,2369.0
67,0.7760987,0.859293,2166.0,1553.0,0.46360661709778717,0.001,6752.0,6139.0,0.710758,0.7887392,1782.0,584.0,0.5660231293049302,3506.0,2308.0
68,0.774413,0.8583089,2179.0,1568.0,0.46415395403145165,0.001,6737.0,6126.0,0.6997555,0.7925447,1097.0,1359.0,0.5512650128280913,2731.0,2993.0
69,0.77796507,0.86005926,2149.0,1539.0,0.46289559897351595,0.001,6766.0,6156.0,0.701956,0.7980165,914.0,1524.0,0.5677010387655866,2566.0,3176.0
70,0.780012,0.8594536,2155.0,1499.0,0.4639529761763526,0.001,6806.0,6150.0,0.7168704,0.79714215,1139.0,1177.0,0.5547732541424139,2913.0,2951.0
71,0.7805539,0.86000985,2150.0,1495.0,0.46290656973589334,0.001,6810.0,6155.0,0.7152812,0.78624475,1566.0,763.0,0.5597147243347902,3327.0,2524.0
72,0.7805539,0.8601221,2160.0,1485.0,0.46282638366289847,0.001,6820.0,6145.0,0.72188264,0.7964184,1637.0,638.0,0.5540931934540896,3452.0,2453.0
73,0.789404,0.86869645,2070.0,1428.0,0.4499426530040509,0.001,6877.0,6235.0,0.73264056,0.8031936,1273.0,914.0,0.5468003718059483,3176.0,2817.0
74,0.7818182,0.86063886,2147.0,1477.0,0.4618057800588085,0.001,6828.0,6158.0,0.7101467,0.7880039,1820.0,551.0,0.5910768889182209,3539.0,2270.0
75,0.78753763,0.8663396,2073.0,1456.0,0.4544116168191532,0.001,6849.0,6232.0,0.7157702,0.7984007,1159.0,1166.0,0.5463618348855844,2924.0,2931.0
76,0.7854305,0.8655403,2074.0,1490.0,0.45407538958373805,0.001,6815.0,6231.0,0.72114915,0.79364556,1566.0,715.0,0.5651544101791306,3375.0,2524.0
77,0.79572546,0.87213415,2018.0,1375.0,0.4441522759380361,0.001,6930.0,6287.0,0.7160147,0.7971752,1365.0,958.0,0.5563905816752928,3132.0,2725.0
78,0.792053,0.87290657,2056.0,1398.0,0.44285609700516865,0.001,6907.0,6249.0,0.7166259,0.79428244,1557.0,761.0,0.5620288256382738,3329.0,2533.0
79,0.7916315,0.87254196,2024.0,1437.0,0.4442375947433663,0.001,6868.0,6281.0,0.72860634,0.80176806,1479.0,741.0,0.5637815143721756,3349.0,2611.0
80,0.7942805,0.87252134,1949.0,1468.0,0.4450183683879615,0.001,6837.0,6356.0,0.7257946,0.8014116,1385.0,858.0,0.550898920353001,3232.0,2705.0
81,0.7916918,0.8724291,2039.0,1421.0,0.44462816419011497,0.001,6884.0,6266.0,0.7174817,0.7923219,1366.0,945.0,0.555140579351586,3145.0,2724.0
82,0.79644793,0.8749588,2043.0,1338.0,0.43902661086635947,0.001,6967.0,6262.0,0.70488995,0.7918151,1099.0,1315.0,0.5765686611619876,2775.0,2991.0
83,0.7951836,0.87583363,2027.0,1375.0,0.4385787401884382,0.001,6930.0,6278.0,0.72567236,0.7975704,1373.0,871.0,0.5594649339563835,3219.0,2717.0
84,0.7977724,0.8761855,2050.0,1309.0,0.43630989022387,0.001,6996.0,6255.0,0.71845967,0.7997402,1446.0,857.0,0.5424471074546753,3233.0,2644.0
85,0.7978928,0.8782714,2024.0,1333.0,0.43419292035374135,0.001,6972.0,6281.0,0.72542787,0.79577386,1526.0,720.0,0.566366025945741,3370.0,2564.0
86,0.7974112,0.87685496,2028.0,1337.0,0.43519100758557144,0.001,6968.0,6277.0,0.71246946,0.7966753,1203.0,1149.0,0.550448538421273,2941.0,2887.0
87,0.7987357,0.87894076,1987.0,1356.0,0.4341721117613116,0.001,6949.0,6318.0,0.7289731,0.81009614,1294.0,923.0,0.5355901952404848,3167.0,2796.0
88,0.803251,0.88145244,1865.0,1403.0,0.42976322929806055,0.001,6902.0,6440.0,0.7275061,0.8012977,1357.0,872.0,0.5650608413431493,3218.0,2733.0
89,0.80228776,0.8813223,1974.0,1310.0,0.42915170710177253,0.001,6995.0,6331.0,0.7190709,0.8006798,1617.0,681.0,0.5662238677020907,3409.0,2473.0
90,0.800301,0.8814575,2015.0,1302.0,0.42871888772254246,0.001,7003.0,6290.0,0.72542787,0.801795,1323.0,923.0,0.5493767316610277,3167.0,2767.0
91,0.80577964,0.8828279,1967.0,1259.0,0.42660382718816714,0.001,7046.0,6338.0,0.7176039,0.7908022,1671.0,639.0,0.5824572445419424,3451.0,2419.0
92,0.8009633,0.8834535,1953.0,1353.0,0.42622836031051087,0.001,6952.0,6352.0,0.7337408,0.7978889,1465.0,713.0,0.5987301170825958,3377.0,2625.0
93,0.8034919,0.88343954,1949.0,1315.0,0.42616029193625976,0.001,6990.0,6356.0,0.72640586,0.7979441,1557.0,681.0,0.5706845743349391,3409.0,2533.0
94,0.8092113,0.88863933,1885.0,1284.0,0.41709157032808003,0.001,7021.0,6420.0,0.71613693,0.7886661,1706.0,616.0,0.5815859904881648,3474.0,2384.0
95,0.80848885,0.88797265,1849.0,1332.0,0.41905283397719634,0.001,6973.0,6456.0,0.7210269,0.78863144,1453.0,829.0,0.5759936198410021,3261.0,2637.0
96,0.81432873,0.8952322,1759.0,1325.0,0.4066785523765493,0.001,6980.0,6546.0,0.7215159,0.790056,1821.0,457.0,0.6100828187280587,3633.0,2269.0
97,0.8098736,0.8885203,1830.0,1328.0,0.41800916392282145,0.001,6977.0,6475.0,0.7232274,0.79300445,1257.0,1007.0,0.5796286761760712,3083.0,2833.0
98,0.8063817,0.887358,1898.0,1318.0,0.41936607761583294,0.001,6987.0,6407.0,0.7200489,0.8009439,1658.0,632.0,0.5550597740797221,3458.0,2432.0
99,0.81432873,0.8912061,1828.0,1256.0,0.4140892213794713,0.001,7049.0,6477.0,0.7096577,0.78306204,1655.0,720.0,0.5811855396424355,3370.0,2435.0
100,0.81475013,0.8916881,1831.0,1246.0,0.41206312441075876,0.001,7059.0,6474.0,0.7162592,0.79312056,1776.0,545.0,0.5888493293144884,3545.0,2314.0
101,0.81330526,0.89409155,1832.0,1269.0,0.4078741360866184,0.001,7036.0,6473.0,0.7157702,0.793677,1376.0,949.0,0.5987474140881909,3141.0,2714.0
102,0.810295,0.8922959,1828.0,1323.0,0.41116672870464743,0.001,6982.0,6477.0,0.7145477,0.79566777,1171.0,1164.0,0.610640505597469,2926.0,2919.0
103,0.8165563,0.89736915,1824.0,1223.0,0.40091056899492244,0.001,7082.0,6481.0,0.7297066,0.8036525,1644.0,567.0,0.5776942984581285,3523.0,2446.0
104,0.81077665,0.8916943,1797.0,1346.0,0.41319168029349657,0.001,6959.0,6508.0,0.7304401,0.80087656,1352.0,853.0,0.5475626026614954,3237.0,2738.0
105,0.81336546,0.8932688,1858.0,1242.0,0.40904858180875164,0.001,7063.0,6447.0,0.72713935,0.7977187,1499.0,733.0,0.5735841929812376,3357.0,2591.0
106,0.81595427,0.89542735,1789.0,1268.0,0.4060330768393365,0.001,7037.0,6516.0,0.72286063,0.79663044,1436.0,831.0,0.5977891477548989,3259.0,2654.0
107,0.81968695,0.89935994,1746.0,1249.0,0.3989256053517053,0.001,7056.0,6559.0,0.7237164,0.79574066,1389.0,871.0,0.5877780810016728,3219.0,2701.0
108,0.8189043,0.89757526,1777.0,1231.0,0.40192396856265783,0.001,7074.0,6528.0,0.7172372,0.79659164,1602.0,711.0,0.578499800974189,3379.0,2488.0
109,0.81757975,0.89842945,1745.0,1285.0,0.40079268269927154,0.001,7020.0,6560.0,0.7140587,0.7899739,1579.0,760.0,0.5783697469547063,3330.0,2511.0
110,0.82281756,0.9050025,1691.0,1252.0,0.38824911461330047,0.001,7053.0,6614.0,0.7267726,0.804654,1565.0,670.0,0.5796276169184659,3420.0,2525.0
111,0.8216737,0.89899296,1747.0,1215.0,0.3988355247731097,0.001,7090.0,6558.0,0.7232274,0.79889154,1623.0,641.0,0.5981804184834211,3449.0,2467.0
112,0.8272727,0.9052926,1616.0,1253.0,0.38774940744042397,0.001,7052.0,6689.0,0.7166259,0.7874413,1290.0,1028.0,0.6296751950127426,3062.0,2800.0
113,0.83401567,0.9106113,1577.0,1180.0,0.3770005423833562,0.0003162278,7125.0,6728.0,0.7242054,0.79906064,1402.0,854.0,0.5946183131238068,3236.0,2688.0
114,0.84388924,0.9212209,1492.0,1101.0,0.3555323797592659,0.0003162278,7204.0,6813.0,0.7245721,0.79774326,1382.0,871.0,0.632048398921207,3219.0,2708.0
115,0.8343769,0.91176057,1631.0,1120.0,0.37368740750311874,0.0003162278,7185.0,6674.0,0.73264056,0.80626637,1271.0,916.0,0.5830468755206298,3174.0,2819.0
116,0.84388924,0.9193051,1494.0,1099.0,0.35985301785319057,0.0003162278,7206.0,6811.0,0.73691934,0.80510134,1414.0,738.0,0.5923829954254161,3352.0,2676.0
117,0.84118,0.9178438,1544.0,1094.0,0.3621181283529662,0.0003162278,7211.0,6761.0,0.7289731,0.8036,1441.0,776.0,0.574531240356872,3314.0,2649.0
118,0.8486454,0.92274845,1477.0,1037.0,0.3517199647038152,0.0003162278,7268.0,6828.0,0.7309291,0.8025695,1534.0,667.0,0.6100133474469913,3423.0,2556.0
119,0.84635764,0.9226514,1517.0,1035.0,0.35200240553627526,0.0003162278,7270.0,6788.0,0.7327628,0.80465525,1441.0,745.0,0.5882861880781379,3345.0,2649.0
120,0.84960866,0.9241766,1449.0,1049.0,0.348743830575938,0.0003162278,7256.0,6856.0,0.73361856,0.8066288,1372.0,807.0,0.5956212658262049,3283.0,2718.0
121,0.85195667,0.926576,1417.0,1042.0,0.3423993321901556,0.0003162278,7263.0,6888.0,0.7299511,0.80354273,1437.0,772.0,0.611371403705775,3318.0,2653.0
122,0.8456352,0.92189765,1462.0,1102.0,0.354366634958376,0.0003162278,7203.0,6843.0,0.72860634,0.80238926,1473.0,747.0,0.5983277419741404,3343.0,2617.0
123,0.8487056,0.92438793,1461.0,1052.0,0.34741186150750575,0.0003162278,7253.0,6844.0,0.7242054,0.7995406,1447.0,809.0,0.5990483952381063,3281.0,2643.0
124,0.8568934,0.92952543,1380.0,997.0,0.3362333933132589,0.0003162278,7308.0,6925.0,0.73618585,0.8118296,1377.0,781.0,0.6130742505101674,3309.0,2713.0
125,0.8515954,0.92545116,1418.0,1047.0,0.345959408144808,0.0003162278,7258.0,6887.0,0.72689486,0.8077726,1493.0,741.0,0.6007643235360061,3349.0,2597.0
126,0.8538832,0.92852485,1414.0,1013.0,0.3387862636939292,0.0003162278,7292.0,6891.0,0.7310513,0.798258,1333.0,867.0,0.6081482543448364,3223.0,2757.0
127,0.8544853,0.92930514,1436.0,981.0,0.33635055407890707,0.0003162278,7324.0,6869.0,0.73484105,0.8072477,1326.0,843.0,0.6180153099551323,3247.0,2764.0
128,0.85803735,0.9318965,1386.0,972.0,0.3304314229060985,0.0003162278,7333.0,6919.0,0.72933984,0.80201066,1472.0,742.0,0.6320289383007073,3348.0,2618.0
129,0.8590006,0.9320895,1366.0,976.0,0.33075097922744845,0.0003162278,7329.0,6939.0,0.72493887,0.79650223,1384.0,866.0,0.6442716333350226,3224.0,2706.0
130,0.8552679,0.92977524,1392.0,1012.0,0.3358997597343982,0.0003162278,7293.0,6913.0,0.7250611,0.8032419,1448.0,801.0,0.620138481732977,3289.0,2642.0
131,0.8578567,0.9318651,1360.0,1001.0,0.33056996226274843,0.0003162278,7304.0,6945.0,0.72689486,0.800705,1473.0,761.0,0.6519381828096065,3329.0,2617.0
132,0.8576761,0.93291616,1371.0,993.0,0.3284001581725193,0.0003162278,7312.0,6934.0,0.7272616,0.79569453,1378.0,853.0,0.6341821402948905,3237.0,2712.0
133,0.86225164,0.93502384,1341.0,947.0,0.3237546284148702,0.0003162278,7358.0,6964.0,0.7215159,0.79119104,1401.0,877.0,0.6479911589972256,3213.0,2689.0
134,0.86086696,0.9339832,1321.0,990.0,0.3263841935672866,0.0003162278,7315.0,6984.0,0.72713935,0.79938006,1348.0,884.0,0.6229616545532399,3206.0,2742.0
135,0.8604455,0.9338039,1308.0,1010.0,0.3263681047830971,0.0003162278,7295.0,6997.0,0.7267726,0.8013431,1486.0,749.0,0.6310816269304175,3341.0,2604.0
136,0.8588802,0.93376553,1362.0,982.0,0.3262858871395225,0.0003162278,7323.0,6943.0,0.7198044,0.7933126,1375.0,917.0,0.6604442396690764,3173.0,2715.0
137,0.8680313,0.93971807,1248.0,944.0,0.3115021044782025,0.000100000005,7361.0,7057.0,0.73361856,0.80375993,1401.0,778.0,0.6321278578604055,3312.0,2689.0
