epoch,acc,auc,fn,fp,loss,lr,tn,tp,val_acc,val_auc,val_fn,val_fp,val_loss,val_tn,val_tp
5,0.72083336,0.79040194,1129.0,546.0,0.5366075429817041,0.001,2454.0,1871.0,0.69457626,0.75798094,610.0,291.0,0.559283518589149,1184.0,865.0
6,0.72083336,0.7903705,1099.0,576.0,0.5363061768313249,0.001,2424.0,1901.0,0.6874576,0.7595031,796.0,126.0,0.577369262404361,1349.0,679.0
7,0.712,0.7865947,1132.0,596.0,0.5401576263457537,0.001,2404.0,1868.0,0.69355935,0.76051223,746.0,158.0,0.5789739906282748,1317.0,729.0
8,0.7235,0.7949352,1069.0,590.0,0.5328741979847351,0.001,2410.0,1931.0,0.69355935,0.7581296,596.0,308.0,0.5631868173005217,1167.0,879.0
9,0.7291667,0.8008774,1071.0,554.0,0.5267783918480078,0.001,2446.0,1929.0,0.6661017,0.7436275,440.0,545.0,0.6011231078939923,930.0,1035.0
10,0.72866666,0.8061739,1050.0,578.0,0.5206498758246502,0.001,2422.0,1950.0,0.68135595,0.74522173,589.0,351.0,0.5776330286668518,1124.0,886.0
11,0.711,0.78729093,1159.0,575.0,0.540542793944478,0.001,2425.0,1841.0,0.6983051,0.7666116,681.0,209.0,0.5647142961368723,1266.0,794.0
12,0.72433335,0.79528713,1122.0,532.0,0.5304533053437869,0.001,2468.0,1878.0,0.6911864,0.76146257,581.0,330.0,0.5634889453144397,1145.0,894.0
13,0.727,0.79706883,1143.0,495.0,0.5224396238227685,0.001,2505.0,1857.0,0.6932203,0.7632439,632.0,273.0,0.5650430453025689,1202.0,843.0
14,0.72566664,0.7972747,1111.0,535.0,0.5292697723209858,0.001,2465.0,1889.0,0.70305085,0.77322304,791.0,85.0,0.5600606033862647,1390.0,684.0
15,0.72,0.7905235,1135.0,545.0,0.5341577775279681,0.001,2455.0,1865.0,0.6901695,0.7588291,702.0,212.0,0.5684889682268692,1263.0,773.0
16,0.716,0.79006654,1136.0,568.0,0.5356517596294482,0.001,2432.0,1864.0,0.6983051,0.76646155,719.0,171.0,0.5574877795526537,1304.0,756.0
17,0.7176667,0.7874279,1150.0,544.0,0.5382091260701418,0.001,2456.0,1850.0,0.70677966,0.7711077,624.0,241.0,0.5515660601652275,1234.0,851.0
18,0.7188333,0.791086,1139.0,548.0,0.533964060669144,0.001,2452.0,1861.0,0.6922034,0.7589773,636.0,272.0,0.5722860026157508,1203.0,839.0
19,0.7301667,0.7981324,1089.0,530.0,0.5265406930198272,0.001,2470.0,1911.0,0.69355935,0.7658553,697.0,207.0,0.5606042520474579,1268.0,778.0
