epoch,acc,auc,fn,fp,loss,lr,tn,tp,val_acc,val_auc,val_fn,val_fp,val_loss,val_tn,val_tp
15,0.61621094,0.66200703,1227.0,738.0,0.6511155035113916,0.001,1822.0,1333.0,0.5769841,0.6434161,937.0,129.0,0.6959040374273345,1131.0,323.0
16,0.6230469,0.6680804,1169.0,761.0,0.6457989595946856,0.001,1799.0,1391.0,0.5928571,0.6235916,686.0,340.0,0.6726300820471749,920.0,574.0
17,0.61992186,0.66474855,1166.0,780.0,0.649040890915785,0.001,1780.0,1394.0,0.58849204,0.6459061,389.0,648.0,0.6721589543989727,612.0,871.0
18,0.6226562,0.6741638,1146.0,786.0,0.6412993192207068,0.001,1774.0,1414.0,0.61031747,0.6731393,823.0,159.0,0.6491272470780781,1101.0,437.0
19,0.6261719,0.6687196,1119.0,795.0,0.6484154985519126,0.001,1765.0,1441.0,0.60634923,0.6529441,677.0,315.0,0.6535588410638627,945.0,583.0
20,0.6279297,0.66729695,1234.0,671.0,0.6482175313867629,0.001,1889.0,1326.0,0.59484124,0.65276456,723.0,298.0,0.6586980507487342,962.0,537.0
21,0.6376953,0.6894942,1192.0,663.0,0.6330496518057771,0.001,1897.0,1368.0,0.62738097,0.6703568,517.0,422.0,0.6452593012225061,838.0,743.0
22,0.63125,0.6730663,1197.0,691.0,0.6410500285564922,0.001,1869.0,1363.0,0.58849204,0.6125315,877.0,160.0,0.6719171370542238,1100.0,383.0
23,0.6347656,0.68085575,1240.0,630.0,0.6371334450086579,0.001,1930.0,1320.0,0.6313492,0.6735771,444.0,485.0,0.6400818565771693,775.0,816.0
24,0.6466797,0.69767296,1133.0,676.0,0.6296056309947744,0.001,1884.0,1427.0,0.60753965,0.66371,522.0,467.0,0.6436404691092552,793.0,738.0
25,0.64511716,0.6975371,1060.0,757.0,0.6302480877493508,0.001,1803.0,1500.0,0.5793651,0.66690505,289.0,771.0,0.6584802720518339,489.0,971.0
26,0.6419922,0.6925348,1059.0,774.0,0.6338084659655578,0.001,1786.0,1501.0,0.62738097,0.67447746,683.0,256.0,0.6662736311554909,1004.0,577.0
27,0.6591797,0.70803076,1117.0,628.0,0.6180298603139818,0.001,1932.0,1443.0,0.65,0.68496406,579.0,303.0,0.6405813064840105,957.0,681.0
28,0.65292966,0.6994339,1096.0,681.0,0.6258965675951913,0.001,1879.0,1464.0,0.63293654,0.69058263,732.0,193.0,0.6383401149558643,1067.0,528.0
29,0.65527344,0.7106517,1092.0,673.0,0.6204299286473542,0.001,1887.0,1468.0,0.60833335,0.667414,853.0,134.0,0.6579326282417963,1126.0,407.0
30,0.65703124,0.70326966,1142.0,614.0,0.6206897922675125,0.001,1946.0,1418.0,0.6230159,0.6760972,602.0,348.0,0.639307388592334,912.0,658.0
31,0.6621094,0.71616805,1120.0,610.0,0.6116390789975412,0.001,1950.0,1440.0,0.62658733,0.67528945,573.0,368.0,0.7541108163931067,892.0,687.0
32,0.6742188,0.7345366,1030.0,638.0,0.601166806416586,0.001,1922.0,1530.0,0.6174603,0.6574002,546.0,418.0,0.6518011016268579,842.0,714.0
33,0.67089844,0.72562206,981.0,704.0,0.6108653132105246,0.001,1856.0,1579.0,0.6261905,0.67952156,472.0,470.0,0.6377885923499153,790.0,788.0
34,0.671875,0.72176355,1062.0,618.0,0.6083350171102211,0.001,1942.0,1498.0,0.6420635,0.6866969,712.0,190.0,0.6306997934977213,1070.0,548.0
35,0.6634766,0.7173688,1057.0,666.0,0.6118511218228377,0.001,1894.0,1503.0,0.5857143,0.64636624,310.0,734.0,0.6711800421277682,526.0,950.0
36,0.6611328,0.71757877,1040.0,695.0,0.6123604997410439,0.001,1865.0,1520.0,0.61507934,0.6661738,439.0,531.0,0.6694117993825958,729.0,821.0
37,0.6753906,0.73647386,1030.0,632.0,0.5961403553956188,0.001,1928.0,1530.0,0.6365079,0.69664025,640.0,276.0,0.6281448424098983,984.0,620.0
38,0.67402345,0.7295593,1071.0,598.0,0.6000906639383174,0.001,1962.0,1489.0,0.6123016,0.6801124,861.0,116.0,0.6410607871791673,1144.0,399.0
39,0.68046874,0.7356866,1027.0,609.0,0.5996525221853517,0.001,1951.0,1533.0,0.62460315,0.67347443,675.0,271.0,0.6597230032322898,989.0,585.0
40,0.6916016,0.7551001,1000.0,579.0,0.5809480196912773,0.001,1981.0,1560.0,0.62023807,0.662889,679.0,278.0,0.6779296646515528,982.0,581.0
41,0.68242186,0.7466054,1056.0,570.0,0.5857717255712487,0.001,1990.0,1504.0,0.6301587,0.67981607,682.0,250.0,0.6386912999645112,1010.0,578.0
42,0.6773437,0.73830456,1098.0,554.0,0.5962104932987131,0.001,2006.0,1462.0,0.61944443,0.6745534,527.0,432.0,0.6450603572385651,828.0,733.0
43,0.6810547,0.7348832,1070.0,563.0,0.5989965184708126,0.001,1997.0,1490.0,0.6059524,0.6957319,923.0,70.0,0.6498101428151131,1190.0,337.0
44,0.6861328,0.7457644,1051.0,556.0,0.5890202798764221,0.001,2004.0,1509.0,0.6440476,0.68273777,692.0,205.0,0.6541480910446908,1055.0,568.0
45,0.68535155,0.74518716,1030.0,581.0,0.5881706133950502,0.001,1979.0,1530.0,0.6218254,0.69725436,838.0,115.0,0.6351620712214046,1145.0,422.0
46,0.70058596,0.76588005,982.0,551.0,0.5702292647329159,0.001,2009.0,1578.0,0.6325397,0.69338906,630.0,296.0,0.6431637457202352,964.0,630.0
47,0.7074219,0.76960075,993.0,505.0,0.5664016190567054,0.001,2055.0,1567.0,0.6003968,0.6729712,899.0,108.0,0.6690282625338387,1152.0,361.0
48,0.703125,0.7640858,995.0,525.0,0.5705563644005451,0.0003162278,2035.0,1565.0,0.62976193,0.66907316,701.0,232.0,0.6442798736194769,1028.0,559.0
49,0.70625,0.76387674,1011.0,493.0,0.5659402557066642,0.0003162278,2067.0,1549.0,0.6611111,0.71064377,572.0,282.0,0.6377063251677013,978.0,688.0
50,0.71191406,0.7756559,960.0,515.0,0.5599709138041362,0.0003162278,2045.0,1600.0,0.63611114,0.700578,520.0,397.0,0.6317085750282757,863.0,740.0
51,0.6976563,0.75694627,988.0,560.0,0.5788291560020298,0.0003162278,2000.0,1572.0,0.6357143,0.6898466,628.0,290.0,0.6348217114333122,970.0,632.0
52,0.71308595,0.7682969,955.0,514.0,0.5628076749271713,0.0003162278,2046.0,1605.0,0.6420635,0.7091317,676.0,226.0,0.624215544452743,1034.0,584.0
53,0.71972656,0.7814298,945.0,490.0,0.5519619882106781,0.0003162278,2070.0,1615.0,0.6464286,0.70685595,495.0,396.0,0.6487990544428901,864.0,765.0
54,0.72695315,0.79505587,900.0,498.0,0.5403683984477539,0.0003162278,2062.0,1660.0,0.63293654,0.6994278,580.0,345.0,0.6408623757343443,915.0,680.0
55,0.71621096,0.784981,913.0,540.0,0.5497414380079135,0.0003162278,2020.0,1647.0,0.64563495,0.7052491,606.0,287.0,0.632329318613287,973.0,654.0
56,0.7152344,0.77832836,936.0,522.0,0.554612217732938,0.0003162278,2038.0,1624.0,0.6440476,0.71134514,535.0,362.0,0.6308763387893873,898.0,725.0
57,0.7207031,0.7867017,926.0,504.0,0.5452197291888297,0.0003162278,2056.0,1634.0,0.6333333,0.7059227,644.0,280.0,0.6278042669688898,980.0,616.0
58,0.7164062,0.785964,920.0,532.0,0.547782173671294,0.0003162278,2028.0,1640.0,0.6420635,0.7036234,478.0,424.0,0.6474168813299566,836.0,782.0
59,0.7236328,0.7898022,916.0,499.0,0.5446445066481829,0.0003162278,2061.0,1644.0,0.6440476,0.70507807,676.0,221.0,0.6270645979851012,1039.0,584.0
60,0.71347654,0.7797873,965.0,502.0,0.5510548804595601,0.0003162278,2058.0,1595.0,0.6531746,0.7106973,503.0,371.0,0.6317502716112704,889.0,757.0
61,0.72402346,0.78126734,945.0,468.0,0.5495904926792718,0.0003162278,2092.0,1615.0,0.6369048,0.7068018,681.0,234.0,0.6374677113360829,1026.0,579.0
62,0.72753906,0.78262603,929.0,466.0,0.5513718135480303,0.0003162278,2094.0,1631.0,0.6472222,0.7086486,525.0,364.0,0.6419781733836446,896.0,735.0
63,0.72148436,0.7888825,943.0,483.0,0.5433613544155378,0.0003162278,2077.0,1617.0,0.6400794,0.70574355,499.0,408.0,0.6390612111796462,852.0,761.0
64,0.72148436,0.7932786,940.0,486.0,0.5394648563524242,0.0003162278,2074.0,1620.0,0.62738097,0.7041746,674.0,265.0,0.6277587513128916,995.0,586.0
65,0.7390625,0.8023439,896.0,440.0,0.526257118122885,0.0003162278,2120.0,1664.0,0.6515873,0.7132924,485.0,393.0,0.6360946573198788,867.0,775.0
66,0.7285156,0.79569197,939.0,451.0,0.5346623549121432,0.0003162278,2109.0,1621.0,0.6313492,0.69756085,553.0,376.0,0.6395583336078932,884.0,707.0
67,0.7402344,0.8077267,897.0,433.0,0.5217442676657811,0.0003162278,2127.0,1663.0,0.64563495,0.7069703,550.0,343.0,0.6473755644900459,917.0,710.0
68,0.73886716,0.8098153,860.0,477.0,0.5236134869919624,0.0003162278,2083.0,1700.0,0.6388889,0.7047424,675.0,235.0,0.6503771959789215,1025.0,585.0
69,0.7462891,0.82045877,837.0,462.0,0.5092020762967877,0.0003162278,2098.0,1723.0,0.63809526,0.7019337,584.0,328.0,0.6516855059871598,932.0,676.0
70,0.7384766,0.8088728,867.0,472.0,0.5240722128364723,0.000100000005,2088.0,1693.0,0.63809526,0.70183706,602.0,310.0,0.6490598725421088,950.0,658.0
71,0.7419922,0.8096773,845.0,476.0,0.518738973303698,0.000100000005,2084.0,1715.0,0.6293651,0.68353736,608.0,326.0,0.6721680678190693,934.0,652.0
72,0.7498047,0.81744266,838.0,443.0,0.5126853653928265,0.000100000005,2117.0,1722.0,0.643254,0.7076256,559.0,340.0,0.640152173146369,920.0,701.0
73,0.7451172,0.81660837,844.0,461.0,0.5119436025852337,0.000100000005,2099.0,1716.0,0.6496032,0.71318245,567.0,316.0,0.6281641365161964,944.0,693.0
74,0.7392578,0.8136604,864.0,471.0,0.517478622845374,0.000100000005,2089.0,1696.0,0.6496032,0.713613,531.0,352.0,0.6382685278261465,908.0,729.0
75,0.7408203,0.8144605,850.0,477.0,0.5141528889653273,0.000100000005,2083.0,1710.0,0.66944444,0.73257804,565.0,268.0,0.6073860990267897,992.0,695.0
76,0.74609375,0.81568867,870.0,430.0,0.5073950875957962,0.000100000005,2130.0,1690.0,0.6623016,0.7204466,477.0,374.0,0.6372668214497113,886.0,783.0
77,0.75,0.819516,818.0,462.0,0.5120792346424423,0.000100000005,2098.0,1742.0,0.6539683,0.70372415,555.0,317.0,0.6469089281227853,943.0,705.0
78,0.77089846,0.8364344,777.0,396.0,0.48500905773835257,0.000100000005,2164.0,1783.0,0.64365077,0.6977346,527.0,371.0,0.6687654664237348,889.0,733.0
79,0.7484375,0.82014656,832.0,456.0,0.5068271874915808,0.000100000005,2104.0,1728.0,0.64484125,0.70598197,506.0,389.0,0.6693291904197799,871.0,754.0
80,0.74550784,0.81491446,877.0,426.0,0.5086685249116272,0.000100000005,2134.0,1683.0,0.6464286,0.69712144,594.0,297.0,0.6657836909095446,963.0,666.0
81,0.7607422,0.82278097,801.0,424.0,0.5044998025696259,0.000100000005,2136.0,1759.0,0.63928574,0.70859283,601.0,308.0,0.6422692683954088,952.0,659.0
82,0.74257815,0.8115213,846.0,472.0,0.5167739018215798,0.000100000005,2088.0,1714.0,0.65238094,0.7156972,527.0,349.0,0.6260606760070437,911.0,733.0
83,0.7517578,0.8211031,831.0,440.0,0.5054737035243306,0.000100000005,2120.0,1729.0,0.63849205,0.697996,566.0,345.0,0.6519529737886929,915.0,694.0
84,0.75078124,0.82498777,822.0,454.0,0.5009392245556228,0.000100000005,2106.0,1738.0,0.63492066,0.6965955,594.0,326.0,0.6447578078461071,934.0,666.0
85,0.74726564,0.8152456,859.0,435.0,0.5141813958180137,0.000100000005,2125.0,1701.0,0.6611111,0.7166768,553.0,301.0,0.622092827563248,959.0,707.0
86,0.7554687,0.82328475,813.0,439.0,0.503711685363669,0.000100000005,2121.0,1747.0,0.6261905,0.6841692,556.0,386.0,0.6817184294618311,874.0,704.0
87,0.75703126,0.82366806,835.0,409.0,0.5007800875173416,0.000100000005,2151.0,1725.0,0.6527778,0.7106583,552.0,323.0,0.6262953381926294,937.0,708.0
88,0.7615234,0.8270881,788.0,433.0,0.49840837679221295,0.000100000005,2127.0,1772.0,0.6468254,0.70811784,524.0,366.0,0.6629097317419355,894.0,736.0
89,0.746875,0.8166748,821.0,475.0,0.5118853608728386,0.000100000005,2085.0,1739.0,0.64801586,0.7018805,522.0,365.0,0.6505049718987375,895.0,738.0
90,0.7515625,0.82027847,831.0,441.0,0.5054000320960768,0.000100000005,2119.0,1729.0,0.6579365,0.71458715,513.0,349.0,0.6395098050198857,911.0,747.0
91,0.7583984,0.828659,806.0,431.0,0.49671242048498243,0.000100000005,2129.0,1754.0,0.6369048,0.71009856,467.0,448.0,0.6632702235309851,812.0,793.0
92,0.76601565,0.82924634,777.0,421.0,0.49365983708412386,0.000100000005,2139.0,1783.0,0.65833336,0.7141821,540.0,321.0,0.6616112466251093,939.0,720.0
93,0.753125,0.8203652,822.0,442.0,0.5060832140734419,0.000100000005,2118.0,1738.0,0.63492066,0.6974902,569.0,351.0,0.659178098042806,909.0,691.0
94,0.76464844,0.83312607,790.0,415.0,0.48997316460008733,0.000100000005,2145.0,1770.0,0.64603174,0.7108665,500.0,392.0,0.6656638811978083,868.0,760.0
95,0.7558594,0.82610816,780.0,470.0,0.5008817789785098,0.000100000005,2090.0,1780.0,0.6603175,0.7236326,531.0,325.0,0.6408045371136968,935.0,729.0
96,0.7572266,0.834109,799.0,444.0,0.49223042093217373,3.1622778e-05,2116.0,1761.0,0.63174605,0.6990766,539.0,389.0,0.6668704557158645,871.0,721.0
97,0.7640625,0.8329768,776.0,432.0,0.48933294834569097,3.1622778e-05,2128.0,1784.0,0.63095236,0.6912554,589.0,341.0,0.6696210340374992,919.0,671.0
98,0.759375,0.8307624,795.0,437.0,0.49346015919581987,3.1622778e-05,2123.0,1765.0,0.640873,0.70931005,527.0,378.0,0.6544454755291106,882.0,733.0
99,0.7486328,0.8230957,806.0,481.0,0.5070297950296663,3.1622778e-05,2079.0,1754.0,0.6468254,0.71244144,519.0,371.0,0.6453397291756812,889.0,741.0
100,0.7529297,0.8222441,826.0,439.0,0.502708121057367,3.1622778e-05,2121.0,1734.0,0.6738095,0.74234635,460.0,362.0,0.616836364425364,898.0,800.0
101,0.753125,0.8254546,816.0,448.0,0.49869743932504207,3.1622778e-05,2112.0,1744.0,0.6452381,0.71344256,538.0,356.0,0.6427689969894432,904.0,722.0
102,0.7560547,0.82634056,805.0,444.0,0.5027405665314291,3.1622778e-05,2116.0,1755.0,0.65674603,0.7273895,552.0,313.0,0.6301435811652077,947.0,708.0
103,0.7625,0.8303046,792.0,424.0,0.49042173047200777,3.1622778e-05,2136.0,1768.0,0.6547619,0.71507245,549.0,321.0,0.6432488079936731,939.0,711.0
104,0.7669922,0.8355852,791.0,402.0,0.48805888104834594,3.1622778e-05,2158.0,1769.0,0.62261903,0.6953893,576.0,375.0,0.666967676272468,885.0,684.0
105,0.76601565,0.83045083,755.0,443.0,0.49407105438876897,3.1622778e-05,2117.0,1805.0,0.64365077,0.7048063,582.0,316.0,0.6564909319674211,944.0,678.0
106,0.7644531,0.8351601,783.0,423.0,0.4893653687904589,3.1622778e-05,2137.0,1777.0,0.6507937,0.7187169,539.0,341.0,0.6546514959680656,919.0,721.0
107,0.7537109,0.8247817,804.0,457.0,0.5002720768097788,3.1622778e-05,2103.0,1756.0,0.62857145,0.6961707,580.0,356.0,0.657928131106827,904.0,680.0
108,0.7609375,0.8333434,800.0,424.0,0.49020552611909807,3.1622778e-05,2136.0,1760.0,0.6464286,0.6961055,513.0,378.0,0.6782295367429181,882.0,747.0
109,0.76035154,0.8321084,790.0,437.0,0.49310688860714436,3.1622778e-05,2123.0,1770.0,0.6162698,0.6954089,552.0,415.0,0.6740838375592989,845.0,708.0
110,0.75996095,0.83269334,814.0,415.0,0.4895918838737998,3.1622778e-05,2145.0,1746.0,0.63214284,0.7034197,562.0,365.0,0.6668612061748429,895.0,698.0
111,0.7705078,0.8433335,783.0,392.0,0.4740749729098752,3.1622778e-05,2168.0,1777.0,0.6563492,0.7303033,525.0,341.0,0.6322627770640548,919.0,735.0
112,0.7693359,0.832919,780.0,401.0,0.49049613828537986,3.1622778e-05,2159.0,1780.0,0.63849205,0.6992605,500.0,411.0,0.678742795532185,849.0,760.0
113,0.75097656,0.8213858,817.0,458.0,0.5084317623986863,3.1622778e-05,2102.0,1743.0,0.6333333,0.702866,546.0,378.0,0.6574131967056365,882.0,714.0
114,0.7626953,0.83110476,780.0,435.0,0.49558850497123785,3.1622778e-05,2125.0,1780.0,0.63849205,0.7071926,499.0,412.0,0.6573924272661171,848.0,761.0
115,0.7613281,0.83264595,794.0,428.0,0.4912739775609225,3.1622778e-05,2132.0,1766.0,0.6515873,0.71454626,525.0,353.0,0.6536260677117204,907.0,735.0
116,0.77089846,0.84221435,771.0,402.0,0.4797291469585616,3.1622778e-05,2158.0,1789.0,0.6515873,0.7173264,482.0,396.0,0.6514583708393196,864.0,778.0
117,0.77421874,0.8431522,754.0,402.0,0.47856535055325367,3.1622778e-05,2158.0,1806.0,0.63928574,0.6961949,489.0,420.0,0.6879606631303591,840.0,771.0
118,0.7640625,0.8315522,781.0,427.0,0.4915773914253805,3.1622778e-05,2133.0,1779.0,0.63968253,0.70059204,539.0,369.0,0.6667069129291034,891.0,721.0
119,0.7626953,0.8340923,793.0,422.0,0.48743465411826037,3.1622778e-05,2138.0,1767.0,0.6484127,0.7165083,543.0,343.0,0.6434177317553096,917.0,717.0
120,0.765625,0.8375369,783.0,417.0,0.48420530365547165,3.1622778e-05,2143.0,1777.0,0.62738097,0.6936974,569.0,370.0,0.677981664382276,890.0,691.0
121,0.7691406,0.8402334,788.0,394.0,0.4812556809920352,1.0000001e-05,2166.0,1772.0,0.6472222,0.714539,519.0,370.0,0.6573836134657973,890.0,741.0
122,0.77441406,0.84363055,758.0,397.0,0.48107537333271466,1.0000001e-05,2163.0,1802.0,0.65555555,0.7172225,511.0,357.0,0.6493844125005934,903.0,749.0
123,0.7873047,0.8587517,727.0,362.0,0.45656658604275435,1.0000001e-05,2198.0,1833.0,0.6507937,0.71585566,552.0,328.0,0.6388503385205118,932.0,708.0
124,0.7697266,0.83974695,775.0,404.0,0.4838126131508034,1.0000001e-05,2156.0,1785.0,0.6400794,0.70112264,521.0,386.0,0.6671150725275751,874.0,739.0
125,0.76308596,0.8346367,781.0,432.0,0.4905494187842123,1.0000001e-05,2128.0,1779.0,0.65119046,0.7198671,513.0,366.0,0.644152262381145,894.0,747.0
126,0.7703125,0.84367836,772.0,404.0,0.47526733033009805,1.0000001e-05,2156.0,1788.0,0.63492066,0.6973393,565.0,355.0,0.6683703361167794,905.0,695.0
127,0.7615234,0.83409077,794.0,427.0,0.4878732772776857,1.0000001e-05,2133.0,1766.0,0.6527778,0.7125607,499.0,376.0,0.6598894176856865,884.0,761.0
128,0.75625,0.82896155,795.0,453.0,0.495025781361619,1.0000001e-05,2107.0,1765.0,0.6472222,0.71881837,546.0,343.0,0.645907652519998,917.0,714.0
129,0.76660156,0.8397664,783.0,412.0,0.4833358447649516,1.0000001e-05,2148.0,1777.0,0.65515876,0.7152079,517.0,352.0,0.6508089947913375,908.0,743.0
130,0.76308596,0.83206016,776.0,437.0,0.49081251927418634,1.0000001e-05,2123.0,1784.0,0.62777776,0.700182,534.0,404.0,0.6759748096976962,856.0,726.0
0,0.7679688,0.8437801,778.0,410.0,0.47350214509060606,1.0000001e-05,2150.0,1782.0,0.64365077,0.7121397,503.0,395.0,0.661126031584683,865.0,757.0
