0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.770480704129992972e-04
2.029769959404600747e-03 6.770480704129992972e-04
4.736129905277402033e-03 6.770480704129992972e-04
5.412719891745602571e-03 6.770480704129992972e-04
5.412719891745602571e-03 3.385240352064996811e-03
6.089309878213802242e-03 3.385240352064996811e-03
6.089309878213802242e-03 5.416384563303994377e-03
8.119079837618402989e-03 5.416384563303994377e-03
8.119079837618402989e-03 6.093432633716994000e-03
8.795669824086603528e-03 6.093432633716994000e-03
8.795669824086603528e-03 1.015572105619498913e-02
9.472259810554804066e-03 1.015572105619498913e-02
9.472259810554804066e-03 1.150981719702098838e-02
1.082543978349120514e-02 1.150981719702098838e-02
1.082543978349120514e-02 1.421800947867298513e-02
1.217861975642760448e-02 1.421800947867298513e-02
1.285520974289580502e-02 1.421800947867298513e-02
1.285520974289580502e-02 1.692620176032498189e-02
1.488497970230040664e-02 1.692620176032498189e-02
1.488497970230040664e-02 2.031144211238997827e-02
1.556156968876860544e-02 2.031144211238997827e-02
1.556156968876860544e-02 2.098849018280297962e-02
1.623815967523680598e-02 2.098849018280297962e-02
1.623815967523680598e-02 2.166553825321597751e-02
1.691474966170500652e-02 2.166553825321597751e-02
1.826792963464140759e-02 2.166553825321597751e-02
1.894451962110960813e-02 2.166553825321597751e-02
2.029769959404600921e-02 2.166553825321597751e-02
2.029769959404600921e-02 2.234258632362897887e-02
2.165087956698241028e-02 2.234258632362897887e-02
2.232746955345060735e-02 2.234258632362897887e-02
2.232746955345060735e-02 2.301963439404197675e-02
2.300405953991880789e-02 2.301963439404197675e-02
2.300405953991880789e-02 2.505077860528097389e-02
2.435723951285520897e-02 2.505077860528097389e-02
2.638700947225981058e-02 2.505077860528097389e-02
2.638700947225981058e-02 2.640487474610697313e-02
2.706359945872801112e-02 2.640487474610697313e-02
2.706359945872801112e-02 2.708192281651997449e-02
2.774018944519621166e-02 2.708192281651997449e-02
2.774018944519621166e-02 2.775897088693297238e-02
2.976995940460081327e-02 2.775897088693297238e-02
2.976995940460081327e-02 2.843601895734597026e-02
3.112313937753721088e-02 2.843601895734597026e-02
3.247631935047361196e-02 2.843601895734597026e-02
3.247631935047361196e-02 3.046716316858497087e-02
3.382949932341001303e-02 3.046716316858497087e-02
3.382949932341001303e-02 3.385240352064996378e-02
3.653585926928281519e-02 3.385240352064996378e-02
3.653585926928281519e-02 3.452945159106296513e-02
3.721244925575101226e-02 3.452945159106296513e-02
3.721244925575101226e-02 3.520649966147596649e-02
3.788903924221921626e-02 3.520649966147596649e-02
3.924221921515561734e-02 3.520649966147596649e-02
3.991880920162381441e-02 3.520649966147596649e-02
3.991880920162381441e-02 3.656059580230196226e-02
4.059539918809201842e-02 3.656059580230196226e-02
4.059539918809201842e-02 3.723764387271496362e-02
4.194857916102841949e-02 3.723764387271496362e-02
4.194857916102841949e-02 3.926878808395396075e-02
4.262516914749661656e-02 3.926878808395396075e-02
4.397834912043301764e-02 3.926878808395396075e-02
4.397834912043301764e-02 4.062288422477995653e-02
4.600811907983761578e-02 4.062288422477995653e-02
4.600811907983761578e-02 4.129993229519295789e-02
4.668470906630581979e-02 4.129993229519295789e-02
4.668470906630581979e-02 4.265402843601896060e-02
4.736129905277401686e-02 4.265402843601896060e-02
4.736129905277401686e-02 4.536222071767095215e-02
4.871447902571041794e-02 4.536222071767095215e-02
4.871447902571041794e-02 4.739336492890994929e-02
4.939106901217862194e-02 4.739336492890994929e-02
4.939106901217862194e-02 4.807041299932295064e-02
5.074424898511502302e-02 4.807041299932295064e-02
