# auc=0.538
# acc=0.534
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.770480704129992972e-04
0.000000000000000000e+00 1.354096140825998594e-03
1.353179972936400643e-03 1.354096140825998594e-03
2.029769959404600747e-03 1.354096140825998594e-03
2.029769959404600747e-03 3.385240352064996811e-03
4.059539918809201495e-03 3.385240352064996811e-03
4.059539918809201495e-03 4.062288422477996000e-03
8.795669824086603528e-03 4.062288422477996000e-03
8.795669824086603528e-03 6.770480704129993622e-03
1.014884979702300460e-02 6.770480704129993622e-03
1.014884979702300460e-02 7.447528774542992377e-03
1.082543978349120514e-02 7.447528774542992377e-03
1.082543978349120514e-02 1.150981719702098838e-02
1.150202976995940395e-02 1.150981719702098838e-02
1.150202976995940395e-02 1.354096140825998724e-02
1.217861975642760448e-02 1.354096140825998724e-02
1.217861975642760448e-02 1.489505754908598475e-02
1.285520974289580502e-02 1.489505754908598475e-02
1.285520974289580502e-02 1.557210561949898438e-02
1.488497970230040664e-02 1.557210561949898438e-02
1.488497970230040664e-02 1.624915368991198400e-02
1.623815967523680598e-02 1.624915368991198400e-02
1.623815967523680598e-02 1.760324983073798324e-02
1.691474966170500652e-02 1.760324983073798324e-02
1.691474966170500652e-02 1.828029790115098113e-02
1.826792963464140759e-02 1.828029790115098113e-02
1.826792963464140759e-02 1.895734597156398249e-02
1.894451962110960813e-02 1.895734597156398249e-02
2.029769959404600921e-02 1.895734597156398249e-02
2.097428958051420975e-02 1.895734597156398249e-02
2.368064952638700843e-02 1.895734597156398249e-02
2.368064952638700843e-02 2.031144211238997827e-02
2.435723951285520897e-02 2.031144211238997827e-02
2.435723951285520897e-02 2.640487474610697313e-02
2.571041948579161004e-02 2.640487474610697313e-02
2.571041948579161004e-02 2.775897088693297238e-02
2.774018944519621166e-02 2.775897088693297238e-02
2.774018944519621166e-02 2.979011509817196951e-02
2.841677943166441220e-02 2.979011509817196951e-02
2.841677943166441220e-02 3.046716316858497087e-02
2.976995940460081327e-02 3.046716316858497087e-02
2.976995940460081327e-02 3.114421123899796875e-02
3.112313937753721088e-02 3.114421123899796875e-02
3.112313937753721088e-02 3.317535545023696936e-02
3.179972936400541489e-02 3.317535545023696936e-02
3.179972936400541489e-02 3.385240352064996378e-02
3.247631935047361196e-02 3.385240352064996378e-02
3.247631935047361196e-02 3.791469194312796498e-02
3.315290933694181597e-02 3.791469194312796498e-02
3.315290933694181597e-02 3.859174001354095940e-02
3.382949932341001303e-02 3.859174001354095940e-02
3.382949932341001303e-02 3.926878808395396075e-02
3.450608930987821704e-02 3.926878808395396075e-02
3.585926928281461118e-02 3.926878808395396075e-02
3.653585926928281519e-02 3.926878808395396075e-02
3.788903924221921626e-02 3.926878808395396075e-02
3.856562922868741333e-02 3.926878808395396075e-02
3.856562922868741333e-02 3.994583615436696211e-02
3.924221921515561734e-02 3.994583615436696211e-02
3.924221921515561734e-02 4.062288422477995653e-02
4.127198917456021549e-02 4.062288422477995653e-02
4.127198917456021549e-02 4.197698036560595924e-02
4.194857916102841949e-02 4.197698036560595924e-02
4.194857916102841949e-02 4.333107650643195502e-02
4.668470906630581979e-02 4.333107650643195502e-02
4.668470906630581979e-02 4.536222071767095215e-02
4.736129905277401686e-02 4.536222071767095215e-02
4.736129905277401686e-02 4.671631685849695487e-02
4.871447902571041794e-02 4.671631685849695487e-02
4.871447902571041794e-02 4.874746106973595200e-02
4.939106901217862194e-02 4.874746106973595200e-02
4.939106901217862194e-02 4.942450914014895336e-02
5.074424898511502302e-02 4.942450914014895336e-02
