0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.770480704129992972e-04
6.765899864682003214e-04 6.770480704129992972e-04
6.765899864682003214e-04 2.031144211238998000e-03
1.353179972936400643e-03 2.031144211238998000e-03
1.353179972936400643e-03 3.385240352064996811e-03
2.706359945872801286e-03 3.385240352064996811e-03
2.706359945872801286e-03 5.416384563303994377e-03
4.059539918809201495e-03 5.416384563303994377e-03
4.736129905277402033e-03 5.416384563303994377e-03
4.736129905277402033e-03 6.093432633716994000e-03
5.412719891745602571e-03 6.093432633716994000e-03
5.412719891745602571e-03 8.801624915368991622e-03
8.795669824086603528e-03 8.801624915368991622e-03
8.795669824086603528e-03 9.478672985781991245e-03
1.014884979702300460e-02 9.478672985781991245e-03
1.014884979702300460e-02 1.218686526743398800e-02
1.150202976995940395e-02 1.218686526743398800e-02
1.150202976995940395e-02 1.489505754908598475e-02
1.353179972936400556e-02 1.489505754908598475e-02
1.353179972936400556e-02 1.557210561949898438e-02
1.488497970230040664e-02 1.557210561949898438e-02
1.623815967523680598e-02 1.557210561949898438e-02
1.759133964817320706e-02 1.557210561949898438e-02
1.759133964817320706e-02 1.692620176032498189e-02
1.894451962110960813e-02 1.692620176032498189e-02
1.962110960757780867e-02 1.692620176032498189e-02
1.962110960757780867e-02 1.760324983073798324e-02
2.097428958051420975e-02 1.760324983073798324e-02
2.097428958051420975e-02 1.828029790115098113e-02
2.165087956698241028e-02 1.828029790115098113e-02
2.165087956698241028e-02 2.437373053486797600e-02
2.300405953991880789e-02 2.437373053486797600e-02
2.368064952638700843e-02 2.437373053486797600e-02
2.503382949932340951e-02 2.437373053486797600e-02
2.503382949932340951e-02 3.182125930941096664e-02
2.638700947225981058e-02 3.182125930941096664e-02
2.638700947225981058e-02 3.249830737982396800e-02
2.706359945872801112e-02 3.249830737982396800e-02
2.706359945872801112e-02 3.317535545023696936e-02
2.976995940460081327e-02 3.317535545023696936e-02
2.976995940460081327e-02 3.452945159106296513e-02
3.044654939106901381e-02 3.452945159106296513e-02
3.179972936400541489e-02 3.452945159106296513e-02
3.179972936400541489e-02 3.520649966147596649e-02
3.315290933694181597e-02 3.520649966147596649e-02
3.315290933694181597e-02 3.588354773188896091e-02
3.382949932341001303e-02 3.588354773188896091e-02
3.382949932341001303e-02 3.859174001354095940e-02
3.721244925575101226e-02 3.859174001354095940e-02
3.721244925575101226e-02 4.129993229519295789e-02
3.788903924221921626e-02 4.129993229519295789e-02
3.788903924221921626e-02 4.197698036560595924e-02
4.127198917456021549e-02 4.197698036560595924e-02
4.127198917456021549e-02 4.265402843601896060e-02
4.194857916102841949e-02 4.265402843601896060e-02
4.194857916102841949e-02 4.400812457684495638e-02
4.262516914749661656e-02 4.400812457684495638e-02
4.262516914749661656e-02 4.468517264725795773e-02
4.533152909336941871e-02 4.468517264725795773e-02
4.533152909336941871e-02 4.536222071767095215e-02
4.600811907983761578e-02 4.536222071767095215e-02
4.736129905277401686e-02 4.536222071767095215e-02
4.803788903924222087e-02 4.536222071767095215e-02
4.803788903924222087e-02 4.603926878808395351e-02
4.871447902571041794e-02 4.603926878808395351e-02
4.871447902571041794e-02 4.739336492890994929e-02
5.006765899864681901e-02 4.739336492890994929e-02
5.006765899864681901e-02 4.942450914014895336e-02
5.074424898511502302e-02 4.942450914014895336e-02
5.074424898511502302e-02 5.145565335138795049e-02
5.142083897158322009e-02 5.145565335138795049e-02
5.142083897158322009e-02 5.484089370345294340e-02
5.209742895805142410e-02 5.484089370345294340e-02
5.209742895805142410e-02 5.551794177386594475e-02
