# auc=0.547
# acc=0.593
0.000000000000000000e+00 0.000000000000000000e+00
1.838235294117647033e-03 0.000000000000000000e+00
1.838235294117647033e-03 5.549949545913219345e-03
3.676470588235294067e-03 5.549949545913219345e-03
3.676470588235294067e-03 8.577194752774974090e-03
5.514705882352941534e-03 8.577194752774974090e-03
5.514705882352941534e-03 9.586276488395559583e-03
7.352941176470588133e-03 9.586276488395559583e-03
7.352941176470588133e-03 1.059535822401614508e-02
9.191176470588235600e-03 1.059535822401614508e-02
9.191176470588235600e-03 1.311806256306760794e-02
1.102941176470588307e-02 1.311806256306760794e-02
1.102941176470588307e-02 1.412714429868819344e-02
1.286764705882352880e-02 1.412714429868819344e-02
1.286764705882352880e-02 1.765893037336024179e-02
1.470588235294117627e-02 1.765893037336024179e-02
1.470588235294117627e-02 1.816347124117053541e-02
1.654411764705882373e-02 1.816347124117053541e-02
1.654411764705882373e-02 1.917255297679111917e-02
1.838235294117647120e-02 1.917255297679111917e-02
1.838235294117647120e-02 2.169525731584258377e-02
2.389705882352941013e-02 2.169525731584258377e-02
2.389705882352941013e-02 2.522704339051463213e-02
2.573529411764705760e-02 2.522704339051463213e-02
2.573529411764705760e-02 2.623612512613521588e-02
2.757352941176470507e-02 2.623612512613521588e-02
2.757352941176470507e-02 2.674066599394550950e-02
2.941176470588235253e-02 2.674066599394550950e-02
2.941176470588235253e-02 2.875882946518668049e-02
3.125000000000000000e-02 2.875882946518668049e-02
3.125000000000000000e-02 2.976791120080726424e-02
3.308823529411764747e-02 2.976791120080726424e-02
3.308823529411764747e-02 3.027245206861755786e-02
3.492647058823529493e-02 3.027245206861755786e-02
3.492647058823529493e-02 3.077699293642785147e-02
3.676470588235294240e-02 3.077699293642785147e-02
3.676470588235294240e-02 3.178607467204843523e-02
3.860294117647058987e-02 3.178607467204843523e-02
3.860294117647058987e-02 3.632694248234107082e-02
4.044117647058823733e-02 3.632694248234107082e-02
4.044117647058823733e-02 3.733602421796165804e-02
4.227941176470588480e-02 3.733602421796165804e-02
4.227941176470588480e-02 4.439959636730575476e-02
4.411764705882353227e-02 4.439959636730575476e-02
4.411764705882353227e-02 4.591321897073662867e-02
4.595588235294117974e-02 4.591321897073662867e-02
4.595588235294117974e-02 4.894046417759838341e-02
4.779411764705882026e-02 4.894046417759838341e-02
4.779411764705882026e-02 5.045408678102926425e-02
4.963235294117646773e-02 5.045408678102926425e-02
4.963235294117646773e-02 5.196770938446013816e-02
5.147058823529411520e-02 5.196770938446013816e-02
5.147058823529411520e-02 5.549949545913218651e-02
5.330882352941176267e-02 5.549949545913218651e-02
5.330882352941176267e-02 5.751765893037336097e-02
5.698529411764705760e-02 5.751765893037336097e-02
5.698529411764705760e-02 5.953582240161452849e-02
5.882352941176470507e-02 5.953582240161452849e-02
5.882352941176470507e-02 6.559031281533804492e-02
6.066176470588235253e-02 6.559031281533804492e-02
6.066176470588235253e-02 6.659939455095863214e-02
6.250000000000000000e-02 6.659939455095863214e-02
6.250000000000000000e-02 6.760847628657921937e-02
6.433823529411764053e-02 6.760847628657921937e-02
6.433823529411764053e-02 7.013118062563067356e-02
6.617647058823529493e-02 7.013118062563067356e-02
6.617647058823529493e-02 7.164480322906155441e-02
6.801470588235293546e-02 7.164480322906155441e-02
6.801470588235293546e-02 7.416750756811302248e-02
6.985294117647058987e-02 7.416750756811302248e-02
6.985294117647058987e-02 8.072653884964682558e-02
7.169117647058823040e-02 8.072653884964682558e-02
7.169117647058823040e-02 8.123107971745711919e-02
7.352941176470588480e-02 8.123107971745711919e-02
7.352941176470588480e-02 8.173562058526741281e-02
7.536764705882352533e-02 8.173562058526741281e-02
7.536764705882352533e-02 8.425832492431886700e-02
7.720588235294117974e-02 8.425832492431886700e-02
7.720588235294117974e-02 9.081735620585267010e-02
7.904411764705882026e-02 9.081735620585267010e-02
7.904411764705882026e-02 9.233097880928355095e-02
8.272058823529411520e-02 9.233097880928355095e-02
8.272058823529411520e-02 1.009081735620585285e-01
8.639705882352941013e-02 1.009081735620585285e-01
8.639705882352941013e-02 1.019172552976791157e-01
8.823529411764706454e-02 1.019172552976791157e-01
8.823529411764706454e-02 1.044399596367305699e-01
9.007352941176470507e-02 1.044399596367305699e-01
9.007352941176470507e-02 1.049445005045408635e-01
9.191176470588235947e-02 1.049445005045408635e-01
9.191176470588235947e-02 1.084762865792129188e-01
9.375000000000000000e-02 1.084762865792129188e-01
9.375000000000000000e-02 1.120080726538849603e-01
